matrix,Version,Initialization,FeatureExtraction,Inference,Format
GD95_b,baseline,0.00155621,0.00142273,2e-07,5
GD95_b,tuned,0.00139831,0.000446985,1.61e-07,5
GD97_c,baseline,0.00157059,0.00145291,2.1e-07,5
GD97_c,tuned,0.00152927,0.000455251,2e-07,5
GD98_c,baseline,0.00158164,0.00145614,1.8e-07,5
GD98_c,tuned,0.00144176,0.000448549,2e-07,5
GD99_b,baseline,0.00160805,0.0015739,3e-07,1
GD99_b,tuned,0.00145358,0.000533417,2.61e-07,1
gent113,baseline,0.00146215,0.00144916,3.11e-07,1
gent113,tuned,0.00130846,0.000412721,2.61e-07,1
Glass_10NN,baseline,0.00149159,0.0015806,1.9e-07,5
Glass_10NN,tuned,0.00142544,0.0004483,1.9e-07,5
goddardRocketProblem_1,baseline,0.0015039,0.00142558,3.01e-07,1
goddardRocketProblem_1,tuned,0.00133248,0.000435016,2.71e-07,1
Goodwin_071,baseline,0.00162815,0.0017113,4.21e-07,3
Goodwin_071,tuned,0.00152156,0.000636234,3.31e-07,2
Goodwin_095,baseline,0.0015946,0.00187145,5.41e-07,3
Goodwin_095,tuned,0.00151646,0.000758653,3.41e-07,5
Goodwin_127,baseline,0.00156189,0.00208516,4.01e-07,3
Goodwin_127,tuned,0.00142344,0.000991971,3.81e-07,5
gre_343,baseline,0.00140584,0.00147908,3.1e-07,1
gre_343,tuned,0.00129905,0.000418566,2.8e-07,1
gre_512,baseline,0.00147856,0.00137378,2.9e-07,1
gre_512,tuned,0.00140322,0.000433322,2.6e-07,1
GT01R,baseline,0.00160586,0.00151426,2.7e-07,1
GT01R,tuned,0.00149337,0.000520777,3.01e-07,1
gupta1,baseline,0.00157802,0.00170835,3.4e-07,0
gupta1,tuned,0.00149741,0.00056475,3.4e-07,0
gyro_k,baseline,0.00159937,0.00158749,3.51e-07,1
gyro_k,tuned,0.0015032,0.000523131,2.7e-07,1
har_10NN,baseline,0.00136777,0.00159101,2.91e-07,1
har_10NN,tuned,0.00128947,0.000465273,2.8e-07,1
helm2d03,baseline,0.0016373,0.00215417,3.21e-07,5
helm2d03,tuned,0.0014966,0.00104434,4.01e-07,1
