matrix,Version,Initialization,FeatureExtraction,Inference,Format
jgl011,baseline,0.238667,0.000124533,4.4215e-05,2
jgl011,tuned,0.203871,4.8929e-05,3.6205e-05,2
jnlbrng1,baseline,0.198829,0.00296103,4.5789e-05,2
jnlbrng1,tuned,0.208291,0.00279467,3.825e-05,2
jpwh_991,baseline,0.229545,0.000172204,4.9514e-05,1
jpwh_991,tuned,0.235394,9.6204e-05,4.2574e-05,1
kineticBatchReactor_8,baseline,0.245481,0.000421156,6.2089e-05,1
kineticBatchReactor_8,tuned,0.245613,0.000340262,5.4639e-05,1
kkt_power,baseline,0.216343,0.0621605,9.9389e-05,1
kkt_power,tuned,0.204748,0.0586024,9.0034e-05,1
kmer_A2a,baseline,0.207306,3.02493,0.000247337,1
kmer_A2a,tuned,0.205481,2.98599,0.000190359,1
kmer_V2a,baseline,0.199757,0.433328,0.000205602,1
kmer_V2a,tuned,0.19082,0.434057,0.000184543,1
kron_g500-logn19,baseline,0.210611,0.0907147,0.000124114,1
kron_g500-logn19,tuned,0.212674,0.0892732,6.8149e-05,1
ks2010,baseline,0.202479,0.00349715,5.6875e-05,1
ks2010,tuned,0.195131,0.00329435,4.5275e-05,1
L-9,baseline,0.20042,0.00132434,4.9599e-05,1
