matrix,Version,Initialization,FeatureExtraction,Inference,Format
fe_sphere,baseline,0.168904,0.00132856,7.411e-05,1
fe_sphere,tuned,0.164377,0.00121278,6.8008e-05,1
finan512,baseline,0.161609,0.00799639,7.6521e-05,1
finan512,tuned,0.160885,0.00694285,7.1481e-05,1
flowmeter0,baseline,0.162818,0.00120766,7.3444e-05,1
flowmeter0,tuned,0.161664,0.00110974,6.9867e-05,1
foldoc,baseline,0.164295,0.00203503,7.5069e-05,1
foldoc,tuned,0.161626,0.00215339,6.9649e-05,1
fp,baseline,0.16713,0.00130336,7.0696e-05,1
fp,tuned,0.16532,0.00114164,6.9844e-05,1
fpga_dcop_04,baseline,0.161503,0.000262098,7.5333e-05,1
fpga_dcop_04,tuned,0.159934,0.000256668,6.9841e-05,1
fpga_dcop_06,baseline,0.163267,0.000260281,7.3389e-05,1
fpga_dcop_06,tuned,0.163586,0.000278679,7.0194e-05,1
fpga_dcop_08,baseline,0.178222,0.000262825,7.329e-05,1
fpga_dcop_08,tuned,0.166178,0.0002635,7.0797e-05,1
fpga_dcop_11,baseline,0.169444,0.000258367,8.416e-05,1
fpga_dcop_11,tuned,0.168932,0.000251595,7.2972e-05,1
fpga_dcop_14,baseline,0.166355,0.000280319,7.2818e-05,1
fpga_dcop_14,tuned,0.162873,0.000258073,7.158e-05,1
fpga_dcop_24,baseline,0.163661,0.000261037,7.6201e-05,1
fpga_dcop_24,tuned,0.161833,0.00025137,6.9259e-05,1
fpga_dcop_26,baseline,0.171927,0.000266406,7.2971e-05,1
fpga_dcop_26,tuned,0.168935,0.000253126,7.103e-05,1
fpga_dcop_29,baseline,0.169112,0.000280144,7.5411e-05,1
fpga_dcop_29,tuned,0.161217,0.000253061,6.9504e-05,1
fpga_dcop_30,baseline,0.171697,0.000275503,7.5019e-05,1
fpga_dcop_30,tuned,0.162204,0.000261411,6.8134e-05,1
fpga_dcop_34,baseline,0.163679,0.000268356,7.4517e-05,1
fpga_dcop_34,tuned,0.162769,0.000254813,6.9267e-05,1
fpga_dcop_36,baseline,0.174143,0.00027035,7.3851e-05,1
fpga_dcop_36,tuned,0.163134,0.000260742,7.9344e-05,1
fpga_dcop_38,baseline,0.176874,0.000276495,7.32e-05,1
fpga_dcop_38,tuned,0.166611,0.000262682,7.0658e-05,1
fpga_trans_01,baseline,0.166675,0.000289784,7.4611e-05,1
fpga_trans_01,tuned,0.161261,0.000273286,7.1244e-05,1
freeFlyingRobot_7,baseline,0.172262,0.000388154,7.6153e-05,1
freeFlyingRobot_7,tuned,0.161835,0.000349079,7.1394e-05,1
Freescale1,baseline,0.163752,0.279689,0.000120005,1
Freescale1,tuned,0.163135,0.283837,0.000122662,1
FullChip,baseline,0.163058,0.299572,0.000115252,0
FullChip,tuned,0.163337,0.299796,0.000109138,0
G10,baseline,0.165946,0.000322117,7.698e-05,1
G10,tuned,0.163326,0.000307696,7.5248e-05,1
G19,baseline,0.161741,0.000215725,7.0527e-05,1
G19,tuned,0.158793,0.000207246,6.8127e-05,1
G24,baseline,0.259772,0.000366777,8.8998e-05,1
G24,tuned,0.160484,0.000312314,7.0357e-05,1
G27,baseline,0.164576,0.000328833,7.5331e-05,1
G27,tuned,0.162645,0.000317259,7.1151e-05,1
G2_circuit,baseline,0.16139,0.0148158,7.3276e-05,1
G2_circuit,tuned,0.161229,0.0160973,6.8616e-05,1
G34,baseline,0.161425,0.000358518,7.053e-05,1
G34,tuned,0.161501,0.000381581,6.7453e-05,1
G37,baseline,0.164386,0.000262968,7.8298e-05,1
