matrix,Version,Initialization,FeatureExtraction,Inference,Format
hvdc2,baseline,0.126926,0.00206842,4.8042e-05,1
hvdc2,tuned,0.136634,0.00189002,2.798e-05,1
hydr1,baseline,0.139175,0.000581558,2.4326e-05,1
hydr1,tuned,0.140767,0.000846997,5.4407e-05,1
ia2010,baseline,0.135791,0.00112065,2.9289e-05,1
ia2010,tuned,0.145767,0.000981968,2.6206e-05,1
ifiss_mat,baseline,0.134322,0.00127319,5.8743e-05,1
ifiss_mat,tuned,0.133993,0.00111559,4.0476e-05,1
il2010,baseline,0.121073,0.00121833,3.6698e-05,1
il2010,tuned,0.12723,0.00118005,2.5944e-05,1
impcol_c,baseline,0.143413,0.000993525,7.6919e-05,1
impcol_c,tuned,0.137675,0.000862165,5.6432e-05,1
indianpines_10NN,baseline,0.130231,0.000511756,2.1183e-05,1
indianpines_10NN,tuned,0.137565,0.000437598,1.9692e-05,1
init_adder1,baseline,0.136142,0.000549649,5.3267e-05,1
init_adder1,tuned,0.131537,0.00088866,6.9636e-05,1
inline_1,baseline,0.137189,0.00333394,4.8701e-05,1
inline_1,tuned,0.135261,0.0031612,2.3192e-05,1
ins2,baseline,0.137517,0.00171464,3.433e-05,0
ins2,tuned,0.130197,0.00155854,1.5421e-05,0
iris_dataset_30NN,baseline,0.129156,0.000457828,2.2575e-05,1
iris_dataset_30NN,tuned,0.125361,0.000390219,1.9541e-05,1
italy_osm,baseline,0.130988,0.012164,5.1256e-05,1
italy_osm,tuned,0.133725,0.0120344,2.5316e-05,1
jagmesh2,baseline,0.139656,0.000467821,2.3509e-05,1
jagmesh2,tuned,0.144488,0.000388158,1.8926e-05,1
jagmesh6,baseline,0.135159,0.000461081,2.3823e-05,1
jagmesh6,tuned,0.137471,0.000726208,2.0432e-05,1
jagmesh7,baseline,0.132252,0.000470757,2.3602e-05,1
jagmesh7,tuned,0.13913,0.000406873,2.0878e-05,1
