matrix,Version,Initialization,FeatureExtraction,Inference,Format
ex31,tuned,0.00124996,0.000953495,3.1e-07,1
ex32,baseline,0.00188567,0.00107015,1.263e-06,3
ex32,tuned,0.00133767,0.000908501,3.61e-07,1
ex35,baseline,0.00183995,0.00125949,1.273e-06,3
ex35,tuned,0.00123777,0.00101996,3.41e-07,3
ex36,baseline,0.00191917,0.00109464,1.442e-06,1
ex36,tuned,0.00119674,0.000927607,2.9e-07,1
EX4,baseline,0.00183024,0.00108004,1.273e-06,1
EX4,tuned,0.00125762,0.000932736,3.41e-07,1
EX6,baseline,0.00200765,0.00113499,1.313e-06,3
EX6,tuned,0.0012893,0.00097748,3.4e-07,1
Fault_639,baseline,0.00181768,0.00487478,2.305e-06,1
Fault_639,tuned,0.00110743,0.00448832,3.01e-07,1
fcondp2,baseline,0.00201962,0.00302661,2.484e-06,1
fcondp2,tuned,0.00134375,0.0026507,3.1e-07,1
FEM_3D_thermal1,baseline,0.00184688,0.0013582,1.312e-06,1
FEM_3D_thermal1,tuned,0.00126181,0.00114065,3.61e-07,1
fe_sphere,baseline,0.00200081,0.00111205,1.473e-06,1
fe_sphere,tuned,0.0013973,0.000960157,3.21e-07,1
finan512,baseline,0.00191824,0.00145357,2.104e-06,3
finan512,tuned,0.00137937,0.00127348,3.7e-07,3
foldoc,baseline,0.00191754,0.00111003,1.362e-06,1
foldoc,tuned,0.00117231,0.000954156,3.01e-07,1
ford1,baseline,0.00190414,0.00111466,1.483e-06,1
ford1,tuned,0.0013055,0.000971899,3.41e-07,1
ford2,baseline,0.00188953,0.00144597,2.104e-06,1
ford2,tuned,0.00136194,0.00124741,3.51e-07,1
fpga_dcop_15,baseline,0.00189097,0.0010654,1.353e-06,1
fpga_dcop_15,tuned,0.00137002,0.000904213,3.8e-07,1
fpga_dcop_20,baseline,0.00172034,0.00114702,1.402e-06,1
fpga_dcop_20,tuned,0.00112813,0.000985234,3.81e-07,1
fpga_dcop_24,baseline,0.00167076,0.00106127,1.343e-06,1
fpga_dcop_24,tuned,0.00109658,0.000898662,3.61e-07,1
fpga_dcop_34,baseline,0.00189463,0.00107021,1.573e-06,1
fpga_dcop_34,tuned,0.0013923,0.000903191,3.81e-07,1
fpga_dcop_49,baseline,0.00183605,0.00106923,1.373e-06,1
fpga_dcop_49,tuned,0.00120399,0.000906968,3.31e-07,1
freeFlyingRobot_10,baseline,0.00193879,0.00107523,1.262e-06,1
freeFlyingRobot_10,tuned,0.00132247,0.000921324,3.31e-07,1
freeFlyingRobot_5,baseline,0.00197109,0.0010637,1.843e-06,1
freeFlyingRobot_5,tuned,0.00129743,0.000901718,3.5e-07,1
fs_183_1,baseline,0.00176665,0.00107847,1.322e-06,1
fs_183_1,tuned,0.00118908,0.000896919,3.4e-07,1
fs_541_1,baseline,0.00196221,0.00106498,1.413e-06,1
fs_541_1,tuned,0.00135512,0.000898251,3.61e-07,1
fs_541_3,baseline,0.00192423,0.0010643,1.403e-06,1
fs_541_3,tuned,0.00128006,0.000911637,3.5e-07,1
fs_760_1,baseline,0.00199106,0.00106185,1.323e-06,1
fs_760_1,tuned,0.00132748,0.000894475,3.2e-07,1
fs_760_3,baseline,0.00193088,0.00107394,1.413e-06,1
fs_760_3,tuned,0.00134611,0.000903502,2.8e-07,1
fv1,baseline,0.00195696,0.00109855,1.403e-06,2
fv1,tuned,0.00129424,0.00106699,2.5e-07,1
fxm4_6,baseline,0.00192346,0.00136444,2.345e-06,1
fxm4_6,tuned,0.00135814,0.00117523,3.3e-07,1
G15,baseline,0.00194964,0.00116239,1.753e-06,1
G15,tuned,0.0013484,0.00101075,3.31e-07,1
G25,baseline,0.00198301,0.00143012,1.503e-06,1
G25,tuned,0.00124585,0.000968253,3e-07,1
G31,baseline,0.00191002,0.00115142,1.342e-06,1
G31,tuned,0.00122439,0.00106949,3.1e-07,1
G34,baseline,0.00195051,0.0011018,1.392e-06,3
G34,tuned,0.00130491,0.000899875,2.8e-07,2
G39,baseline,0.00167682,0.0010626,1.282e-06,1
G39,tuned,0.00110501,0.000894104,3.2e-07,1
g3rmt3m3,baseline,0.00182654,0.00115015,1.362e-06,1
g3rmt3m3,tuned,0.00131843,0.000971619,3.51e-07,1
G42,baseline,0.00193577,0.00106117,1.262e-06,1
G42,tuned,0.0013091,0.000895346,3.4e-07,1
G43,baseline,0.00191233,0.00106528,1.833e-06,1
G43,tuned,0.00129331,0.000904713,2.9e-07,1
G5,baseline,0.00200432,0.00107279,1.262e-06,1
G5,tuned,0.00132313,0.000909673,3.31e-07,1
G50,baseline,0.00171908,0.00107727,1.262e-06,2
G50,tuned,0.00114203,0.000911917,2.91e-07,2
G55,baseline,0.00193408,0.00106833,1.272e-06,1
G55,tuned,0.00138343,0.000904654,3.31e-07,1
